time,Gli2,Hif1a,Rel,Aanat,Clock,Per1,Per2,Tef-1,Fos,Nfkb1,Arid3A,Atf1,Bach1,E2F6,Egr1,Stat3,Hdac1,Mafk,Mxi1,Phf8,Polr2A,Rcor1,Srebf1,Zmiz1
275,3.335270804,182.5896401,2.008983382,25.15809787,15.69187609,11.12408186,4.999311398,57.2663809,7.556706312,26.30060602,4.032139932,22.61077269,2.27233272,30.77323695,2.469718424,33.79788469,72.43073875,5.124253332,45.84952054,15.42067283,49.29518026,16.80705787,35.39458258,34.53927489
276,4.222863706,167.8103615,2.033038641,8.36367303,19.21010305,9.514666914,4.904803174,47.40954988,10.55045677,26.50046473,2.517029624,23.58776272,2.512395603,24.50277826,4.192927277,38.81668069,58.3212565,4.689666049,44.56244359,18.65224367,57.94413558,16.48082838,27.1765183,48.30810873
277,3.39167885,188.1374825,2.033091107,21.84244042,17.76959829,14.50373434,5.626884322,47.24870857,11.46793728,27.82574006,3.098019779,22.71948106,2.017112553,31.56521201,3.40018629,36.7783403,61.21418455,4.139449706,42.85684164,17.60530331,46.20728035,21.02492545,34.61409665,31.81738113
278,0.944650023,81.53843383,0.621055311,28.50885478,6.446372842,6.212357638,2.929562205,39.48423794,7.853948277,12.32708138,0.947782835,32.44876422,0.268980107,21.67970029,4.111150389,21.81712954,66.07832214,6.918554784,49.40801174,5.598123567,11.42919274,16.38067389,30.88068722,12.93256354
279,5.003992437,146.8558711,2.158522442,326.6325446,15.26576306,15.25040994,4.499616069,54.40757112,9.422631685,22.76987511,4.668400329,26.7283512,2.534227848,34.52753257,6.779467752,45.60141497,78.00938416,5.231271167,46.0915296,13.75990535,42.02034296,20.85434534,38.83564591,29.4466789
280,2.640208297,160.1500547,1.521171846,24.14719222,14.09354873,11.9493566,4.500648502,64.5587019,21.1035506,21.88540118,2.947620169,27.39414404,0.995553399,35.79155048,3.414794423,27.10457899,67.38289037,4.071794582,47.22035483,13.68649186,22.69037449,20.83152161,29.49018544,24.35769063
281,3.711541738,160.3844145,1.896371607,40.06145645,14.63880969,13.00375399,5.838357805,61.75218977,19.13571142,21.48444008,2.866849241,25.47205451,1.533133941,33.05492854,6.791797352,26.57580551,64.53823757,5.051227117,42.89384921,14.3005975,29.68356709,17.91977714,29.84317193,24.94327954
282,3.360654492,160.8292697,2.174179522,27.06530115,21.57098167,11.56626992,6.778567661,42.42861984,9.35896031,22.28730845,3.056598379,25.5397041,2.279090015,31.94116917,3.292527455,33.26082223,62.14259381,5.671772667,59.84528766,18.43019771,36.16843791,19.77578182,30.79638277,29.25601408
283,3.119933165,141.8437637,2.24423667,25.71385277,16.73822303,10.07571829,4.474083105,55.92335423,12.63449552,25.74293624,3.169363846,24.8183437,2.828382096,28.44976835,5.179320738,31.81020144,74.29699848,5.540477194,42.16390372,17.33821657,50.75337912,17.13182392,33.04298123,34.59914605
284,3.885727574,146.7496154,3.384367582,17.57830226,20.11953191,10.70432302,4.20433942,49.78751848,8.382426884,23.44288116,4.408292072,24.01376265,3.087900029,29.6850867,5.133604139,32.03819421,63.18159659,4.875927959,43.94487979,18.76056703,48.26722533,17.29061326,34.40298638,29.94228149
285,0.879202183,104.9022519,1.068293078,50.82728231,8.720646868,4.669989501,2.19725146,56.449294,6.568691437,9.860350641,0.593339327,43.68581937,0.083899223,23.83489059,4.132143975,16.50035114,80.30119901,3.088316142,37.58651036,7.808628907,14.32096743,20.56833533,17.75336891,17.53085989
286,3.916358131,175.951811,2.063044399,92.87688163,16.51664353,30.72507918,6.161934623,53.11313589,28.92363086,23.82518731,4.432044291,25.36618894,2.915711811,29.08374819,17.4795113,32.57401742,70.56981544,5.73647643,49.98633859,17.57589334,49.09442207,18.18845424,43.82247002,38.36110349
287,4.353751305,138.1175801,3.702261703,28.35201651,19.11524036,9.843208372,3.613074855,66.87369934,12.03390701,25.27268589,4.136044928,24.22452915,2.755665864,33.5887458,8.048390791,35.59041463,77.06900445,5.340852972,39.30941352,18.31054455,50.4880431,18.44603549,31.00465417,36.03494639
288,2.657756181,170.0906282,1.802090138,26.02281989,15.79853678,13.22091364,4.748253952,62.21228316,15.88434939,21.64897631,2.905921299,26.42771658,2.096006959,31.13219263,2.680605952,33.55880624,62.13117976,5.164550097,41.84956603,15.21656184,32.87109582,19.89412803,34.83481489,29.45160831
289,4.839120867,127.5885494,2.033227958,22.61954471,15.69585497,17.33189997,5.27718111,55.68954234,10.82588324,24.5568287,3.982171817,22.72934833,2.115774983,34.24833245,6.116833145,35.20790429,66.81976084,4.734922847,41.63189531,21.24854999,53.41850607,15.3619565,33.59433558,37.4046891
290,3.820303381,190.6248189,2.646826219,18.34055683,18.88605381,12.04689882,6.576209908,46.57013147,11.4897812,26.78470778,4.18150844,23.63197329,2.35000708,30.90112811,2.817444786,29.90443165,62.38283569,3.985249686,44.76091674,17.33015234,43.3663937,17.17802432,35.29429283,32.16642314
291,3.255526267,168.3411424,1.471270226,24.99532121,14.86070401,12.44779457,3.677539532,53.8881877,13.86202289,24.79700188,2.822415065,25.1326699,2.392191138,31.32788073,3.067986216,33.43646826,75.06360304,5.517611001,43.31407559,15.51403935,48.97940934,15.99816837,41.7999565,35.15629063
292,3.135253107,131.6816016,2.480782306,24.66332149,14.3366637,11.81640536,2.780783084,46.6425088,9.079623093,21.22609683,3.155018109,21.37172877,2.419562836,31.80578145,4.481897978,30.44465499,68.1755908,4.700044978,37.93975531,14.99566678,46.00067514,13.21375174,36.00274413,33.25239677
293,3.913610578,161.0039821,2.031548891,34.43223005,17.11805564,14.00314045,8.538580268,58.01087824,8.728555382,22.63844143,3.327224497,22.08361328,2.581991438,32.16321365,5.805700338,31.49667626,58.39728439,4.102735754,43.37433724,16.02313648,38.9094603,16.82135218,29.59373532,31.29454606
294,6.04534699,176.1792195,3.239524788,15.68238009,17.30867378,13.19180907,4.314450925,71.93305158,17.09989493,28.88852945,3.657813687,23.60203638,2.865074163,26.79981908,4.191997106,40.01456526,60.96073889,5.487976444,46.73003065,21.64344671,62.62811459,18.22087157,39.63692181,56.50015784
295,2.414046651,144.4957982,1.716855739,134.2425161,11.7067933,9.027621569,2.80754962,58.1258858,15.2447158,21.20064974,2.365967764,30.84531419,1.613199604,25.1843568,7.212204572,31.35305599,73.82186822,4.923847676,45.06234304,13.30495068,30.34568129,21.04208269,34.57292321,32.13175095
296,6.300505701,171.5341572,2.524755836,414.1371328,17.84741366,16.48713621,6.506370867,45.85400988,14.79085686,27.25706877,3.997703812,27.66039134,2.784538955,30.32653766,8.60167673,47.34603521,61.48364314,5.756931183,50.80713239,20.7485693,65.14230196,28.66743117,35.77691506,46.55018573
297,2.261118736,152.636981,1.807191698,32.29075755,10.93100111,10.3811564,3.128620548,66.44009718,6.66821323,24.05924743,2.981887287,24.87668761,1.344446507,29.44219845,4.00799249,30.63372055,85.14030737,4.875189985,43.94045368,13.30489981,30.3242559,16.18373059,34.36064561,23.40825426
298,3.711497447,181.5474055,2.122276159,55.81136547,14.79657635,11.07912611,3.60555108,66.68139426,12.33402074,23.91122946,3.607671362,29.39418629,2.128724513,28.43896313,3.687377441,33.60145554,75.18816319,4.980991041,51.53969483,16.34910191,48.53040361,20.32488024,44.20338909,41.902193
299,3.731745965,147.7190919,1.948744621,28.60779965,16.70613545,15.98182221,4.628798266,63.05193275,11.5873776,25.48449007,3.450040197,25.15034236,2.115162689,30.68412138,2.85590221,34.8342099,67.6755542,5.234666652,43.84857073,19.64996866,43.44124319,17.02286386,37.70397066,33.04438279
300,3.230768839,134.2366519,2.24382655,44.14301464,15.28501126,12.01574936,4.357699508,44.20279014,10.11668628,25.572633,2.918436959,24.06935927,1.337388893,26.30699381,5.95161935,29.833352,60.31220774,5.738027414,46.87940353,15.82587783,37.82740892,18.31181349,29.07199107,30.44948076
301,2.997459508,143.9643495,2.106975899,34.13590243,14.4715623,10.10089137,2.944956975,71.51723021,7.275630432,24.66295405,3.31052716,26.00165039,1.671966593,32.52467205,5.143242605,32.42544549,81.26637488,5.733842162,45.10830852,16.21997519,39.4200566,19.83695394,31.08490192,28.00316664
302,3.599746045,153.4318467,2.575265602,29.43460531,18.40956455,11.05716556,3.833077445,63.43131393,6.955395058,24.67936254,3.596437373,20.4266011,2.112547786,31.44428956,5.585809587,28.72472305,64.61594658,3.895208427,42.81451811,16.82448064,42.7174923,16.19157903,31.07285384,28.59681959
303,3.378817441,173.4444543,1.664993356,47.2065622,17.20446225,13.06337254,4.923963095,44.65362682,27.96426239,24.88848548,3.460708519,23.51267929,2.483620186,29.0903913,16.88668441,36.29387243,54.24896263,4.861929387,47.23742094,21.77675563,53.17227527,15.90476392,26.17422505,40.88414994
304,2.04206132,138.5872265,1.986917471,2029.025799,7.974279445,28.0579449,4.658747448,37.68348771,15.4136601,19.70443648,0.648232704,60.63524007,0.052246909,33.22763076,32.28321471,37.98114284,63.23820276,5.128532862,76.10278349,9.265053988,19.39379259,57.66481596,17.71449408,23.97620371
305,3.392667964,151.1976567,2.061851385,24.18655243,14.36139263,14.55423034,5.452029702,51.43468421,12.61309597,23.53792391,3.408833097,24.18615903,2.107069151,32.21686289,3.727271805,33.30505089,72.12040335,4.636913293,38.82897584,18.48374028,43.83245695,16.9458186,36.84078421,30.94004157
306,2.636476687,143.1993877,2.73602236,196.183807,18.25577392,42.38563564,7.261403434,42.5635189,36.40513419,21.29511454,2.547292743,27.05939922,3.035486253,33.67440527,20.81312051,35.61161078,57.3289265,6.044514375,56.36352622,14.52705023,46.15829079,18.26091578,41.59847534,25.4594217
307,5.772828192,148.575643,3.07099736,108.8376925,18.64897618,15.75944289,6.160684976,47.61579016,13.19986039,23.91758765,4.549561911,22.86663834,2.244707341,29.17139687,4.077315289,31.02274529,68.81295981,4.713262858,38.76716061,19.52120146,52.9590497,15.4190177,37.80799519,35.237857
308,3.665602374,184.0713592,2.849869209,226.0410439,16.76013085,38.06749817,5.408000121,71.50028939,56.83721697,24.48442705,3.178361835,27.80258461,3.855972207,30.31548233,33.8853764,38.93007974,62.47778809,6.649960282,48.19592413,17.51820569,56.60724345,19.78802138,37.83015933,48.81531346
309,5.274325262,164.4254973,3.666725451,790.4633334,17.36671751,76.80790069,7.833006612,32.99346477,48.26254792,32.10209093,2.337854936,30.67889659,2.956825789,41.41320298,21.58148963,43.40256334,65.66543491,6.434770034,62.69621968,16.87320765,51.64209929,21.77429204,32.77679494,28.03137373
310,3.57081617,163.5077363,3.144410623,85.72465608,20.98020695,19.82352133,4.301848842,44.84326739,22.57690022,24.52573258,4.263644741,22.57494724,2.324442029,29.77576527,15.2749438,29.36328401,61.05053317,4.309805528,41.08458387,19.3508938,56.2331243,17.29889323,33.97378054,31.32526387
311,3.184517989,190.6534909,3.527061887,317.6160843,18.85768777,51.07958021,4.410966934,55.72764888,70.42309381,25.17732294,2.702301951,31.52333502,3.294966033,36.53875994,25.60727628,37.47522527,64.75676569,6.497072108,57.28434198,19.62042302,48.31521979,25.88710917,32.69365872,34.09957139
312,3.693180164,140.7934515,2.596379955,226.4291653,15.23824321,48.62382012,5.171131381,50.89201909,55.49533931,23.92945564,2.763658303,28.82897541,2.216399007,34.91131033,24.38555831,35.72304124,72.16959052,5.741185692,46.07484261,15.94150116,45.26780547,18.99773735,37.42370982,32.72570606
313,4.855919923,184.6935823,4.622188365,310.5627784,18.44934596,29.32378978,4.736595513,53.63350269,40.92885183,25.62223085,3.805482096,24.4334936,4.494510865,35.18458414,30.29059653,36.6250276,77.69607845,6.636480785,45.31207912,19.26575459,51.05662433,17.62730602,40.57186804,40.28803419
314,4.088366268,160.8568064,2.475266161,49.25313037,15.96451505,14.91683438,5.682026335,53.31004371,15.00058471,25.66046653,3.757830418,23.78320376,2.285321206,27.80638155,4.082607527,31.61482516,60.27941619,5.501668415,47.87291028,20.19489226,51.53265874,16.10845051,37.36280521,40.85200151
315,7.494606808,246.6999721,7.334742601,932.788757,21.90856233,70.15484751,7.879743275,49.77194588,33.37538681,28.99737175,3.00173281,39.61310112,4.248292678,40.67925731,35.6707514,54.38691762,68.85243301,6.577142723,67.62266688,21.3069179,63.64651933,76.69512153,29.3606356,41.10547763
316,4.845229318,156.1844117,2.9551764,333.7880424,17.7763155,64.93829207,5.716000053,52.88809339,43.87928777,24.36778181,3.69588876,25.83671353,3.200169582,30.22081011,29.51195414,36.30273169,66.77498223,5.484178042,41.4774554,20.37974385,60.56552778,16.72587142,38.9690081,36.18381444
317,2.10166091,162.1296493,3.311498382,497.0476375,13.58216174,71.05851753,6.764335894,44.90179315,66.47687801,23.33519261,2.262217193,35.55523124,2.579509428,38.5855428,27.47890465,35.92699689,64.21749637,5.299159489,60.29343308,16.48800244,30.38764511,27.55557329,29.29095879,20.55336535
318,4.56359909,190.6389201,4.60045476,622.0614914,19.14373334,100.9793571,10.01153781,45.26966832,38.73762409,28.48807215,3.091346045,29.61908033,4.420570089,36.0478785,22.31147069,41.59422003,64.30337138,4.878743138,59.07508607,20.20153398,62.55332719,22.18404132,31.4926283,35.3751724
319,2.563320438,210.5059798,1.858428783,69.86097878,18.6805037,13.23738683,4.873907224,49.98123298,32.0665478,25.12535088,3.448614445,25.54769171,2.790280662,33.2596997,18.46344281,30.45758283,71.49376071,4.364920799,53.90193046,17.72710948,37.93441538,20.28440709,33.97255634,33.02970473
320,6.091891987,199.2957938,3.497937932,1011.470266,16.84487227,85.9660025,6.553087636,36.54343447,32.11303401,31.81856208,3.160256671,36.6732014,2.981091715,38.61713566,24.23675668,46.61781749,63.2979321,5.993413168,61.15461147,16.25323907,52.23956904,54.6013533,29.76131241,39.61877815
321,9.584947465,163.9532754,4.920980377,1288.556793,15.31788684,54.51973759,13.00481876,31.95779292,29.67683136,26.98766386,4.069957899,45.36263196,3.142690401,37.77318218,27.07984616,64.69084496,67.26090119,7.52445777,64.32983201,19.82992431,58.65091349,45.10063106,42.53121536,46.97813748
322,3.101610019,152.623864,1.959358689,44.01876399,13.71172482,17.69007162,5.565215646,59.72546996,9.137590704,24.12514869,3.904317467,23.56102153,2.000436758,29.43353183,5.628680379,32.20569734,69.68337327,5.629322703,45.28339976,16.3484293,39.8287795,16.29498569,32.33211331,28.85134825
323,8.564333637,150.5894146,3.396180735,1143.251321,17.56791516,43.90572123,7.864497441,36.23352933,23.66595245,30.9653936,3.415061812,44.18847828,4.484129047,43.55336106,25.2943423,71.06626445,81.88398831,6.888512188,63.08073678,20.71055952,73.38302713,55.92470734,36.58554195,44.55386657
324,11.25836708,176.2998595,4.459240893,1127.07639,16.29229079,54.41332674,8.306684581,37.46143535,15.18702428,27.81984182,3.848776033,39.16626429,3.371273787,34.80267299,19.37635228,58.65819346,65.94306154,6.99712188,56.37050668,18.18649858,56.24181212,44.89375734,38.0379853,44.01005758
325,3.052662847,180.4488508,3.527863338,80.74875459,15.99752078,17.18025954,4.409907565,58.44222286,36.24887205,28.04691522,3.903391549,25.3661853,2.233338773,34.1423697,27.46373824,31.59087562,75.95264877,5.626207507,45.85846299,19.26358087,44.39589874,16.37441739,40.2651243,35.86075012
326,3.885028667,182.2175153,3.873326156,593.1741513,16.16274781,94.24980701,6.813895688,43.51038788,47.70176019,35.79855186,2.566085678,32.41431397,3.873506852,35.736205,31.81121334,46.67994204,79.30998649,7.630595546,58.63550943,18.21328055,65.52897799,22.81314686,44.46809744,38.28178108
327,0.887469026,86.57085779,1.737352472,2519.091742,9.073103306,7.20618046,4.291103897,37.07129666,5.490712205,8.712680828,0.428140795,57.9836713,0.138824163,25.86550365,27.57754995,30.29827961,66.07065217,2.676715819,45.90410599,11.63210603,25.43413139,48.66679632,12.89998217,20.78859145
328,4.367111319,132.8273505,2.149351166,57.03290644,16.87843709,24.01344695,7.033943885,65.39289422,16.5290484,25.98280222,4.80286396,22.97057171,2.150589113,30.16155731,7.970532583,33.63933962,62.85988471,4.619214128,36.25746307,18.17724958,57.28592369,13.88786788,42.32922605,39.32382626
329,4.277768066,133.8857373,3.015550969,164.0167931,15.81489809,46.31302089,5.72617018,60.35189453,59.674493,26.17566501,4.283854436,24.34100493,3.156708122,33.01029151,19.8195254,40.77460706,73.97423006,5.765622701,41.80051994,20.82764469,53.00925577,18.52301446,46.5558247,35.3005562
330,5.186055333,147.5848451,2.704853562,35.64369266,18.32494136,22.79840336,5.795112507,60.19708291,11.36136374,29.34711017,4.962364883,24.16603797,2.157469511,28.35086691,5.65626576,37.34674022,76.41884161,5.449014423,37.64851334,20.09452094,56.6559761,18.23730429,40.11024145,42.05853956
331,6.012781994,138.5260843,2.506196401,1754.789778,17.04679218,22.63427429,5.322044555,34.86720584,13.41154014,20.9731431,4.087901249,29.02837725,2.637875211,36.19226191,19.89983173,56.58617292,77.22046539,5.550038428,59.39212405,25.03947619,58.64631463,68.99272424,45.08199881,49.11284627
332,2.809661792,175.5228865,2.165412466,376.2723034,14.71443039,40.01426641,4.696643327,63.83363387,54.10780425,24.67502255,2.82307612,27.54507418,2.742517729,33.86836059,19.62272127,35.09331675,75.05007583,5.420580921,50.5467085,17.10906053,38.57689008,29.43234297,26.85458661,35.09228792
333,8.12648246,169.1618518,3.243027957,1217.868314,17.03338545,86.31858744,9.553697912,33.52333112,35.98888537,39.25387127,2.384820595,36.62476984,2.805610396,47.85607447,27.55459944,53.89501592,67.86096503,4.937188213,76.06295853,23.56300035,58.47478958,57.7975666,23.73397396,32.51739282
334,3.986807157,172.1317692,2.372638826,197.8058673,15.7457005,37.36128451,6.733066608,58.71784879,43.83769476,30.19158757,5.380827205,27.5251987,2.620364427,32.5703346,20.08198668,39.12201722,73.21769417,6.834182649,49.50569843,19.74536489,49.86737881,22.96033224,36.5900542,36.16593773
335,10.08732531,203.3926513,4.048983414,1251.024984,17.14992646,69.57757212,7.809370528,33.10516236,33.68328541,38.35552225,3.499136211,47.94936261,4.968594455,45.3195462,30.91068967,69.01729712,77.67745899,7.784515955,69.38954651,24.32261351,74.30375468,50.82766413,33.98607166,43.80860575
336,3.475934445,166.0754013,3.060859107,1284.413984,8.045738925,68.09490935,5.316260189,54.3608131,25.79730034,24.34680201,1.859573999,49.48839545,1.538621216,36.87352861,25.19191081,44.91623603,89.11002446,8.094437622,71.14527728,10.84873774,22.97411204,49.56290813,29.49460649,24.91165435
337,9.531566885,201.1399227,6.073757449,1319.438132,19.15118451,62.85938222,8.211498366,34.75948386,37.77118427,30.94699892,3.526458167,34.89233769,4.828600902,41.0073952,37.50755644,66.49051249,67.10275662,5.785027333,71.81988804,21.58781906,74.35050778,35.08207377,31.86923609,40.27422069
338,9.044154139,164.6099748,4.646899536,1492.738574,13.99388714,62.89529151,7.615468629,27.92298062,37.47844729,30.86257983,2.966090585,32.99622669,3.291460043,43.50514414,34.04497094,62.40261147,85.90706404,8.679453401,74.74585045,20.48540891,60.17896044,29.21285971,31.83285007,39.6035001
339,11.59964717,181.082309,3.706894175,1293.404549,17.87709098,59.86826766,9.189995122,34.22949627,23.23579418,30.28650915,3.127665872,40.05353894,4.234528031,38.63457432,24.12571189,66.73277106,67.27384214,5.68284268,71.79542288,21.4288438,70.28158957,53.46047646,27.449861,39.06422056
340,2.935181513,187.3321824,4.37452447,444.8617632,19.3148264,77.21904605,4.470405503,55.32152992,55.8964614,24.89457594,2.258971346,28.22106643,2.981276835,34.91718976,31.0141576,38.13735103,68.89376912,5.443466919,49.48114304,17.79502191,55.66782696,24.01789027,29.57869323,31.28920549
341,8.341483175,171.6243047,3.468502368,949.983242,19.13600802,20.89039542,8.229690348,36.66626815,21.20022796,25.69319803,4.690435431,30.90242081,2.895721255,34.4569113,18.2563075,59.23861886,63.77593134,5.63406773,49.21273961,22.90800881,69.03899581,41.43002372,42.88878929,51.02783385
342,6.395111849,161.9301181,3.880122188,961.1497182,15.13163693,74.89403543,6.89290252,44.28753445,49.81553978,36.57321587,2.557884018,38.42081063,4.103623403,38.15840844,24.79209063,56.04377028,79.39712714,7.736047017,66.16379435,19.92951649,59.77743526,76.35719178,33.86054769,40.43824152
343,7.012689364,149.411646,3.366725527,928.6615447,16.5298038,79.798629,8.086428769,39.65586986,41.91986441,31.06339875,3.148486094,36.86747758,4.117376477,36.46281295,24.36304575,57.50348953,71.30423169,6.147933571,56.89491866,19.95096609,61.79999015,44.02038397,33.3977654,43.57044259
344,11.10014378,163.4383448,4.088936591,919.0180579,18.16881121,53.76998897,10.74013546,29.31760303,26.25163261,28.14910639,2.988198912,40.09178378,3.813392611,40.28968627,18.85554382,58.45446639,61.14652368,5.795904243,57.84395486,20.14455225,61.55119085,42.60907219,30.73881236,36.12584376
345,7.821678832,100.3565268,3.911950951,811.69362,15.05927534,73.32009575,8.935947504,28.77685146,38.83349525,34.08240094,3.342340907,28.41327404,3.233236841,37.58073292,20.47901911,54.77619985,70.51815357,8.604182343,63.90898544,17.3166685,58.66084483,20.56488119,43.3591859,28.0291714
346,11.58713183,185.1371804,3.7712662,1228.679801,19.65001166,47.39280127,11.97408983,33.86670014,20.53745973,25.96917235,4.468133684,48.3665979,4.207092456,42.37495008,17.8365666,66.48158725,65.81550321,5.378758426,60.71972109,23.82789826,75.51219285,67.02219036,33.2643433,45.79924393
347,9.874604367,161.0588753,3.180456939,1140.665319,16.15830634,67.7119316,7.416692647,40.5352462,39.60273642,35.22454193,2.587146205,38.95121775,2.527532137,38.93812401,27.62033063,50.09609592,65.21632065,6.841031466,52.54879209,17.24027124,54.63636953,25.86651309,27.72847242,36.31560408
348,2.898763134,185.1583558,2.93852367,172.6066015,17.1409429,36.77715321,5.938454668,46.2614493,13.36201536,23.92172219,3.074126617,25.829428,2.608121435,31.44657461,7.580179599,28.88261029,57.74370241,4.525464944,52.16713694,14.52470804,36.10598086,27.05003751,30.07404324,25.03194364
349,8.159118118,126.9556599,3.157735988,1737.848028,12.64034834,36.55649324,10.15644234,27.4304561,16.88971774,27.36916702,2.974117673,42.62988048,2.218060866,47.47095487,27.18550817,61.99115114,84.95496193,7.414123683,71.75067411,19.4366615,35.73747238,22.80989317,37.20986081,30.76131941
350,5.491216853,182.55639,2.543229473,1912.275228,16.67488189,32.84903322,5.412347328,35.17654283,12.30551344,20.84978631,3.107337878,31.05132168,1.423888485,46.06170373,25.4378809,50.86189718,78.62956178,4.94613662,55.50972234,15.02242085,45.32104633,46.9063821,36.31789749,41.65922749
351,4.76915107,137.5456039,3.240589837,383.0157022,15.16113569,62.25745984,6.720610041,53.98421859,41.32506264,27.20476527,3.613586627,28.0438584,2.632781691,34.44020807,24.02836494,38.73789614,76.43363931,6.860878535,46.74463788,18.99281043,51.10984236,23.68784168,37.28309756,38.18328844
352,5.785558844,114.6573673,3.441014627,1287.928348,11.04759064,69.13746039,5.275884126,31.93823143,30.62763289,28.07527559,2.574005788,55.0860747,1.959897274,43.08097885,32.63933779,47.73930536,88.07437312,7.255623024,67.40543428,14.99417315,31.79979427,28.32808644,31.49526411,28.10268427
353,6.198603736,177.8637671,3.467053646,1507.038236,13.86378036,41.82012611,7.773609739,38.72087802,35.52122732,26.81878763,3.314467465,41.34420865,2.592274274,38.07399629,33.96857337,63.02539561,87.54521054,6.636587235,66.70625665,17.14545376,49.47419534,28.41936454,39.53182908,39.05646225
354,5.932032849,220.2012321,4.918291577,752.4097382,19.45994209,91.81268898,8.243029351,37.48171074,34.83586188,38.668474,3.086133784,30.12749846,3.279895749,34.21092139,28.65667485,48.05135481,64.6668013,5.833470193,66.00817745,19.64175959,67.45873598,55.84565826,29.74102752,37.77066608
355,10.05082339,178.6048291,3.551368942,1230.380759,15.83774132,73.28130624,11.24965383,35.14624114,30.23207134,32.40002974,3.945766806,39.53454459,2.820273985,39.64417104,24.1320404,52.81318398,66.00435295,5.950986806,64.39307613,17.66594849,56.00211083,72.52909695,33.92408391,44.28199538
356,12.73490291,157.8059286,4.298814924,979.1040545,18.21964716,84.28033151,14.20805776,33.5437229,39.16911703,37.14015013,5.028785258,44.68140153,4.068331054,35.94629707,27.99975353,65.50787647,65.6611322,7.40908478,69.93975173,22.46210978,83.99341662,73.73926744,36.41125145,54.20891655
357,12.13391861,163.6452955,4.311832866,1304.758502,16.04582458,73.6109032,11.1076483,29.20748185,40.8981504,38.28594484,4.308879223,42.96982262,4.569623207,47.77599951,30.46053815,75.41900979,77.43552583,7.366572682,71.98762376,24.29595022,76.46292069,52.03213873,37.57176575,42.3561215
358,10.13234275,149.3820395,4.749344668,1512.570693,17.6380709,42.9736878,10.59472354,35.90727122,16.8205478,26.00950853,4.783509902,37.21220617,4.184221485,43.08049076,33.0207263,75.122671,83.64517474,6.987966267,59.41083198,24.00789783,81.84801781,72.2670652,33.15830085,47.70987804
359,11.09210634,161.4696182,3.635347054,1171.208922,15.6708047,57.34844199,12.0652011,33.76249462,19.78944991,31.29069027,3.569239156,48.76823954,4.049823431,41.20064712,20.07505402,75.52608055,66.05762946,8.038577887,63.13200415,23.52950574,74.73539173,51.1721969,29.08028171,47.09107003
360,10.85464364,163.4122157,4.861575155,842.8033791,16.10295985,67.89948665,9.709444897,29.88821765,45.9757578,34.8036011,7.895208757,47.24548412,4.977478689,33.69378489,28.08902245,61.20453099,64.49741012,9.053385274,67.78566379,20.3683039,73.95195219,66.76413346,35.82594402,52.70624515
361,4.945400438,143.886037,2.223334689,1854.053488,13.79408305,17.06933771,7.815059396,33.75032271,16.17523209,24.19165056,3.503507761,33.81342522,2.574834747,43.51578651,29.54620012,53.29610789,87.95082709,7.439134969,66.41490704,16.22629027,37.24094139,38.57378047,38.95927192,30.00046647
362,9.628704875,120.1285368,3.192328042,1237.572456,19.67507081,28.33415564,10.03047154,26.63047882,12.91848804,28.60232439,4.533023066,34.04219742,3.847952439,41.74919545,28.67827839,70.39362036,67.75238295,6.246546704,49.74654275,23.4882308,70.79940326,42.56267227,32.62540763,37.36955069
363,8.144822758,176.9270582,3.258976243,460.7990373,18.08032108,52.77662474,6.664935065,55.92916493,10.395573,31.01156222,3.464237189,32.23958782,3.235683756,38.55529099,3.643985998,52.64121794,61.53860278,4.906946271,55.06989514,17.50019492,63.94936732,50.60065892,26.92939132,36.27905985
364,11.23537964,175.9204855,3.920029946,1149.212038,18.79475737,39.01291312,9.116250001,31.80740218,12.4059081,28.66547129,3.908927273,33.09937594,4.136004351,37.0959552,25.77240314,71.90395075,58.65117199,6.251631595,57.84575472,20.75451646,73.26967497,92.69781491,32.25453292,43.96894495
365,10.15013151,169.7210163,3.035847502,1211.758762,18.46487605,20.40424672,9.942229957,40.92797171,11.18764255,27.70583848,6.202836848,30.57714144,2.657418924,38.82562221,8.85560596,67.4007166,68.92808683,6.04386162,54.78025029,24.30352871,86.65568424,41.38461663,50.32182486,55.69357113
366,5.664588918,172.5060098,3.28601905,144.5958282,18.90506897,19.54699703,6.405855463,61.2372987,11.26253322,23.66635929,4.636599388,22.63410197,2.766808693,26.25545288,5.717624692,34.65664348,54.46755778,4.617819587,47.01843833,21.8730909,73.12226932,21.567021,38.93979594,52.7960674
367,9.842031822,166.7782541,3.393783556,969.0921763,17.44922274,76.9044098,9.372759753,34.26165069,19.38535008,47.6980949,3.878886766,39.45633274,3.738441101,42.58463164,11.93901233,63.77567814,60.60512891,5.492835776,64.08734194,17.80713262,71.36119068,55.42855326,33.2628338,33.88409925
368,6.905053363,142.9833715,2.946954009,1458.383597,18.49644623,16.67693177,8.125954786,46.67877847,7.938010678,19.19580951,4.248538267,29.32501244,3.077117459,40.75416498,9.408084338,55.93277325,89.53022216,5.880335519,46.66265141,23.48273356,61.10897829,54.02443229,41.79515937,56.61924453
369,10.96898338,118.2257263,4.068233303,1544.824382,19.65052435,38.80906894,9.494361701,31.20301563,25.7289716,28.37998976,5.447366426,27.79217039,3.547101132,32.99604999,44.60374532,60.32953966,63.75389768,5.498550628,57.26308746,25.96038898,77.9858702,21.49761835,51.97733513,53.08100578
